,MatchID,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,CHO,CDO,CAO,HomeElo,AwayElo,Season,HAR,HDR,AAR,ADR,HomeSTP,HomeSGF,HomeSGA,AwaySTP,AwaySGF,AwaySGA,HomeTeam_GamesSoFar,HT_APG,AwayTeam_GamesSoFar,AT_APG,HTWR,ATWR,AwayRollingGoals,HomeRollingGoals,H2H_WinRatio,H2H_AvgMargin,HRIS,ARIS
5739,5739,E0,2015-02-08,Newcastle,Stoke,1.0,1.0,D,0.0,0.0,D,K Friend,9.0,7.0,3.0,3.0,14.0,17.0,5.0,8.0,2.0,4.0,0.0,0.0,2.3,3.27,3.23,1667.64074707,1701.7734375,2014-2015,0.319,0.241,0.224,0.271,31.0,30.0,36.0,33.0,27.0,29.0,24.0,1.2916666666666667,24.0,1.375,0.3684210526315789,0.2631578947368421,1.13,1.261,0.438,0.333,0.18396301822444844,0.04276315789473664
5740,5740,E0,2015-02-08,West Ham,Man United,1.0,1.0,D,0.0,0.0,D,M Clattenburg,13.0,18.0,6.0,6.0,7.0,13.0,9.0,9.0,2.0,2.0,0.0,1.0,3.98,3.35,1.98,1703.00793457,1845.18798828,2014-2015,0.323,0.229,0.27,0.249,37.0,36.0,28.0,44.0,40.0,23.0,24.0,1.5416666666666667,24.0,1.8333333333333333,0.47368421052631576,0.3157894736842105,1.696,1.522,0.0,-1.576,-0.005833333333333239,-0.3123991935483872
5741,5741,E0,2015-02-10,Arsenal,Leicester,2.0,1.0,H,2.0,0.0,H,M Jones,17.0,11.0,7.0,4.0,13.0,14.0,6.0,6.0,2.0,2.0,0.0,0.0,1.29,5.5,11.5,1861.70678711,1587.87268066,2014-2015,0.453,0.152,0.224,0.345,45.0,47.0,28.0,17.0,22.0,40.0,25.0,1.8,25.0,0.68,0.631578947368421,0.21052631578947367,0.875,1.875,0.0,0.0,0.49878902045209905,-0.18985355648535573
5742,5742,E0,2015-02-10,Hull,Aston Villa,2.0,0.0,H,1.0,0.0,H,M Oliver,10.0,11.0,4.0,4.0,16.0,11.0,3.0,7.0,1.0,2.0,0.0,0.0,2.33,3.1,3.43,1573.92199707,1596.60913086,2014-2015,0.275,0.245,0.223,0.294,23.0,23.0,34.0,22.0,12.0,34.0,25.0,0.92,25.0,0.88,0.2631578947368421,0.2631578947368421,0.5,0.875,0.0,-1.163,0.14429824561403512,-0.16972889400258873
5743,5743,E0,2015-02-10,Liverpool,Tottenham,3.0,2.0,H,1.0,1.0,D,P Dowd,16.0,14.0,7.0,5.0,13.0,17.0,5.0,7.0,3.0,6.0,0.0,0.0,1.91,3.62,4.13,1814.45935059,1794.54870605,2014-2015,0.375,0.202,0.295,0.303,42.0,36.0,29.0,43.0,39.0,34.0,25.0,1.68,25.0,1.72,0.5263157894736842,0.47368421052631576,1.542,1.375,0.554,1.15,-0.03897105400864806,0.31722110215053767
5744,5744,E0,2015-02-10,Sunderland,QPR,0.0,2.0,A,0.0,2.0,A,M Atkinson,16.0,19.0,5.0,4.0,8.0,12.0,8.0,4.0,2.0,3.0,0.0,0.0,1.91,3.47,4.36,1646.20019531,1558.23156738,2014-2015,0.245,0.264,0.248,0.428,24.0,22.0,36.0,22.0,26.0,43.0,25.0,0.96,25.0,0.88,0.21052631578947367,0.10526315789473684,1.0,0.917,0.329,-0.185,-0.23834586466165408,-0.020833333333333315
5745,5745,E0,2015-02-11,Chelsea,Everton,1.0,0.0,H,0.0,0.0,D,J Moss,21.0,7.0,7.0,4.0,8.0,13.0,10.0,2.0,3.0,3.0,0.0,1.0,1.33,5.1,9.75,1944.33642578,1748.57885742,2014-2015,0.399,0.13,0.272,0.297,59.0,55.0,21.0,27.0,31.0,35.0,25.0,2.36,25.0,1.08,0.7894736842105263,0.2631578947368421,1.292,2.25,0.621,0.623,0.13565754797520485,-0.13172043010752696
5746,5746,E0,2015-02-11,Crystal Palace,Newcastle,1.0,1.0,D,0.0,1.0,A,A Marriner,7.0,5.0,3.0,1.0,10.0,11.0,5.0,2.0,1.0,2.0,0.0,0.0,2.36,3.2,3.17,1631.89978027,1667.14318848,2014-2015,0.287,0.266,0.23,0.31,27.0,27.0,35.0,32.0,31.0,37.0,25.0,1.08,25.0,1.28,0.3157894736842105,0.15789473684210525,1.25,1.083,0.0,-1.266,0.06387635531012192,-0.34716346398899023
5747,5747,E0,2015-02-11,Man United,Burnley,3.0,1.0,H,2.0,1.0,H,K Friend,11.0,13.0,7.0,3.0,15.0,8.0,5.0,8.0,4.0,3.0,0.0,0.0,1.3,5.58,10.33,1842.63391113,1584.39953613,2014-2015,0.378,0.169,0.219,0.361,47.0,43.0,24.0,21.0,24.0,43.0,25.0,1.88,25.0,0.84,0.7368421052631579,0.15789473684210525,0.958,1.667,0.0,0.0,0.06572580645161293,0.11966374269005864
5748,5748,E0,2015-02-11,Southampton,West Ham,0.0,0.0,D,0.0,0.0,D,C Pawson,21.0,4.0,7.0,1.0,12.0,11.0,8.0,2.0,2.0,1.0,0.0,1.0,1.73,3.7,4.92,1776.54394531,1705.56201172,2014-2015,0.364,0.139,0.255,0.346,46.0,38.0,17.0,38.0,36.0,28.0,25.0,1.84,25.0,1.52,0.5789473684210527,0.15789473684210525,1.5,1.583,0.239,-0.448,0.47914915083235243,0.36348484848484847
5749,5749,E0,2015-02-11,Stoke,Man City,1.0,4.0,A,1.0,1.0,D,L Mason,17.0,14.0,5.0,8.0,6.0,11.0,3.0,2.0,1.0,2.0,0.0,0.0,5.42,3.63,1.7,1702.27099609,1920.50646973,2014-2015,0.343,0.235,0.37,0.242,33.0,28.0,33.0,52.0,51.0,25.0,25.0,1.32,25.0,2.08,0.5263157894736842,0.5263157894736842,1.958,1.125,0.149,-0.798,0.2963345864661652,0.56719989651604
5750,5750,E0,2015-02-11,West Brom,Swansea,2.0,0.0,H,0.0,0.0,D,R Madley,11.0,10.0,4.0,3.0,11.0,12.0,5.0,4.0,2.0,1.0,0.0,0.0,2.53,3.15,2.98,1613.84619141,1681.07043457,2014-2015,0.288,0.225,0.237,0.315,26.0,24.0,34.0,34.0,28.0,33.0,25.0,1.04,25.0,1.36,0.3684210526315789,0.3684210526315789,1.167,0.917,0.311,-1.247,0.18128834355828233,-0.3879015721120983
5751,5751,E0,2015-02-21,Aston Villa,Stoke,1.0,2.0,A,1.0,1.0,D,R East,3.0,11.0,2.0,6.0,11.0,14.0,11.0,3.0,1.0,3.0,1.0,0.0,2.68,3.1,2.78,1589.5222168,1698.70483398,2014-2015,0.249,0.253,0.224,0.271,22.0,13.0,36.0,36.0,30.0,34.0,26.0,0.8461538461538461,26.0,1.3846153846153846,0.2631578947368421,0.2631578947368421,1.12,0.48,0.256,-0.23,-0.7506112469437654,-0.2502923976608188
5752,5752,E0,2015-02-21,Chelsea,Burnley,1.0,1.0,D,1.0,0.0,H,M Atkinson,14.0,10.0,5.0,5.0,9.0,9.0,7.0,7.0,1.0,2.0,1.0,0.0,1.2,6.58,15.5,1951.75341797,1584.921875,2014-2015,0.399,0.13,0.219,0.361,60.0,56.0,22.0,22.0,25.0,44.0,26.0,2.3076923076923075,26.0,0.8461538461538461,0.7894736842105263,0.15789473684210525,0.96,2.2,1.0,2.0,-0.10216104272944271,0.6779970760233919
5753,5753,E0,2015-02-21,Crystal Palace,Arsenal,1.0,2.0,A,0.0,2.0,A,M Clattenburg,22.0,12.0,3.0,4.0,15.0,14.0,10.0,1.0,1.0,3.0,0.0,0.0,4.62,3.48,1.84,1634.88757324,1866.86828613,2014-2015,0.287,0.266,0.319,0.245,27.0,28.0,37.0,48.0,49.0,29.0,26.0,1.0384615384615385,26.0,1.8461538461538463,0.3157894736842105,0.5263157894736842,1.88,1.08,0.0,-1.636,-0.5882741823242867,-0.15562274425378328
5754,5754,E0,2015-02-21,Hull,QPR,2.0,1.0,H,1.0,1.0,D,A Taylor,16.0,8.0,6.0,3.0,18.0,16.0,5.0,7.0,0.0,4.0,0.0,1.0,2.07,3.22,3.85,1587.7454834,1578.06738281,2014-2015,0.275,0.245,0.248,0.428,26.0,25.0,35.0,22.0,27.0,45.0,26.0,1.0,26.0,0.8461538461538461,0.2631578947368421,0.10526315789473684,1.04,0.92,1.0,1.0,-0.5402255639097745,-0.10416666666666664
5755,5755,E0,2015-02-21,Man City,Newcastle,5.0,0.0,H,3.0,0.0,H,C Foy,16.0,8.0,9.0,1.0,9.0,8.0,7.0,3.0,3.0,2.0,0.0,0.0,1.3,5.25,11.0,1930.8092041,1670.89196777,2014-2015,0.446,0.153,0.23,0.31,55.0,56.0,25.0,32.0,31.0,42.0,26.0,2.1153846153846154,26.0,1.2307692307692308,0.7368421052631579,0.15789473684210525,1.24,2.04,1.0,2.425,0.2951775640098363,0.07099510378594594
5756,5756,E0,2015-02-21,Sunderland,West Brom,0.0,0.0,D,0.0,0.0,D,M Jones,13.0,5.0,2.0,1.0,11.0,12.0,11.0,2.0,1.0,2.0,0.0,0.0,2.72,3.03,2.82,1633.10095215,1629.34277344,2014-2015,0.245,0.264,0.202,0.303,25.0,22.0,36.0,27.0,24.0,34.0,26.0,0.9615384615384616,26.0,1.0384615384615385,0.21052631578947367,0.21052631578947367,0.96,0.88,0.149,-0.97,-0.1716791979949874,0.20128834355828215
5757,5757,E0,2015-02-21,Swansea,Man United,2.0,1.0,H,1.0,1.0,D,N Swarbrick,11.0,18.0,6.0,3.0,6.0,15.0,4.0,10.0,2.0,4.0,0.0,0.0,3.93,3.37,2.0,1672.31054688,1848.84814453,2014-2015,0.298,0.234,0.27,0.249,37.0,30.0,34.0,47.0,44.0,26.0,26.0,1.4230769230769231,26.0,1.8076923076923077,0.47368421052631576,0.3157894736842105,1.72,1.12,0.185,-1.081,-0.04699248120300739,-0.2854105571847508
5758,5758,E0,2015-02-22,Everton,Leicester,2.0,2.0,D,0.0,0.0,D,P Dowd,18.0,15.0,3.0,4.0,7.0,6.0,4.0,7.0,0.0,1.0,0.0,0.0,1.83,3.43,4.67,1759.59973145,1589.44775391,2014-2015,0.319,0.203,0.224,0.345,28.0,33.0,37.0,18.0,24.0,42.0,26.0,1.0769230769230769,26.0,0.6923076923076923,0.3684210526315789,0.21052631578947367,0.88,1.24,0.0,0.0,0.09744623655913964,0.1601464435146443
5759,5759,E0,2015-02-22,Southampton,Liverpool,0.0,2.0,A,0.0,1.0,A,K Friend,13.0,6.0,5.0,4.0,11.0,14.0,6.0,1.0,2.0,3.0,0.0,0.0,2.62,3.22,2.77,1776.60339355,1826.69958496,2014-2015,0.364,0.139,0.298,0.244,46.0,38.0,19.0,45.0,38.0,29.0,26.0,1.7692307692307692,26.0,1.7307692307692308,0.5789473684210527,0.42105263157894735,1.44,1.52,0.377,-0.5,0.24173496318933174,0.10305618958109547
5760,5760,E0,2015-02-22,Tottenham,West Ham,2.0,2.0,D,0.0,1.0,A,J Moss,27.0,12.0,8.0,5.0,6.0,12.0,7.0,9.0,0.0,2.0,0.0,0.0,1.82,3.53,4.52,1788.06225586,1712.23901367,2014-2015,0.343,0.248,0.255,0.346,44.0,41.0,36.0,39.0,38.0,30.0,26.0,1.6923076923076923,26.0,1.5,0.5263157894736842,0.15789473684210525,1.44,1.56,0.471,-0.329,-0.09059139784946237,-0.005833333333333288
5761,5761,E0,2015-02-28,Burnley,Swansea,0.0,1.0,A,0.0,0.0,D,J Moss,13.0,8.0,6.0,2.0,14.0,8.0,6.0,4.0,0.0,0.0,0.0,0.0,2.64,3.22,2.85,1578.24768066,1668.64819336,2014-2015,0.246,0.237,0.237,0.315,22.0,25.0,45.0,40.0,31.0,34.0,27.0,0.8148148148148148,27.0,1.4814814814814814,0.21052631578947367,0.3684210526315789,1.154,0.962,0.0,-1.0,-0.15831244778613193,-0.31873161163779007
5762,5762,E0,2015-02-28,Man United,Sunderland,2.0,0.0,H,0.0,0.0,D,R East,30.0,5.0,10.0,3.0,6.0,11.0,13.0,1.0,1.0,1.0,0.0,1.0,1.37,4.75,10.08,1822.51000977,1616.59655762,2014-2015,0.378,0.169,0.232,0.341,50.0,46.0,26.0,25.0,22.0,38.0,27.0,1.8518518518518519,27.0,0.9259259259259259,0.7368421052631579,0.15789473684210525,0.846,1.692,0.648,0.685,0.8282258064516128,-0.637453007518797
5763,5763,E0,2015-02-28,Newcastle,Aston Villa,1.0,0.0,H,1.0,0.0,H,L Mason,14.0,13.0,5.0,3.0,6.0,16.0,9.0,5.0,1.0,5.0,0.0,0.0,1.98,3.33,4.23,1651.59118652,1567.88598633,2014-2015,0.319,0.241,0.223,0.294,35.0,32.0,42.0,22.0,13.0,37.0,27.0,1.2962962962962963,27.0,0.8148148148148148,0.3684210526315789,0.2631578947368421,0.5,1.192,0.562,0.839,-0.1658746441132138,0.16318185650451072
5764,5764,E0,2015-02-28,Stoke,Hull,1.0,0.0,H,0.0,0.0,D,N Swarbrick,17.0,1.0,2.0,0.0,9.0,10.0,5.0,2.0,2.0,2.0,0.0,0.0,1.95,3.33,4.25,1690.34057617,1579.4888916,2014-2015,0.343,0.235,0.209,0.294,39.0,31.0,34.0,26.0,25.0,36.0,27.0,1.4444444444444444,27.0,0.9629629629629629,0.5263157894736842,0.15789473684210525,0.962,1.154,0.417,0.546,0.4481203007518795,-0.7411184210526316
5765,5765,E0,2015-02-28,West Brom,Southampton,1.0,0.0,H,1.0,0.0,H,P Dowd,7.0,12.0,3.0,2.0,10.0,17.0,2.0,3.0,2.0,1.0,0.0,0.0,3.33,3.17,2.34,1615.84655762,1750.3927002,2014-2015,0.288,0.225,0.253,0.228,30.0,25.0,34.0,46.0,38.0,20.0,27.0,1.1111111111111112,27.0,1.7037037037037037,0.3684210526315789,0.3684210526315789,1.462,0.923,0.352,0.48,0.5371706964994588,-0.16439151902410692
5766,5766,E0,2015-02-28,West Ham,Crystal Palace,1.0,3.0,A,0.0,1.0,A,M Dean,22.0,12.0,5.0,5.0,12.0,19.0,11.0,7.0,2.0,2.0,0.0,1.0,2.15,3.3,3.62,1700.69384766,1616.0871582,2014-2015,0.323,0.229,0.261,0.306,39.0,39.0,33.0,30.0,31.0,38.0,27.0,1.4444444444444444,27.0,1.1111111111111112,0.47368421052631576,0.3684210526315789,1.077,1.462,0.357,0.072,0.16827380952380955,-0.04206206111216543
5767,5767,E0,2015-03-01,Arsenal,Everton,2.0,0.0,H,1.0,0.0,H,A Marriner,17.0,8.0,4.0,2.0,12.0,5.0,8.0,9.0,2.0,0.0,0.0,0.0,1.57,4.15,6.17,1835.80163574,1741.84692383,2014-2015,0.453,0.152,0.272,0.297,51.0,51.0,29.0,28.0,33.0,39.0,27.0,1.8888888888888888,27.0,1.037037037037037,0.631578947368421,0.2631578947368421,1.269,1.885,0.336,-0.097,-0.13216336050028196,-0.06877716769617942
5768,5768,E0,2015-03-01,Liverpool,Man City,2.0,1.0,H,1.0,1.0,D,M Clattenburg,11.0,8.0,5.0,1.0,8.0,16.0,3.0,0.0,1.0,3.0,0.0,0.0,3.07,3.37,2.39,1813.52893066,1913.67333984,2014-2015,0.375,0.202,0.37,0.242,48.0,40.0,30.0,55.0,57.0,27.0,27.0,1.7777777777777777,27.0,2.037037037037037,0.5263157894736842,0.5263157894736842,2.154,1.462,0.227,-0.558,-0.09538131041890448,-0.040171898355754854
5769,5769,E0,2015-03-03,Aston Villa,West Brom,2.0,1.0,H,1.0,0.0,H,J Moss,16.0,3.0,8.0,1.0,15.0,13.0,0.0,3.0,2.0,4.0,0.0,0.0,2.83,3.07,2.79,1563.08740234,1626.18688965,2014-2015,0.249,0.253,0.202,0.303,25.0,15.0,38.0,30.0,26.0,36.0,28.0,0.8928571428571429,28.0,1.0714285714285714,0.2631578947368421,0.21052631578947367,0.926,0.481,0.214,-0.121,-0.25061124694376524,0.10401561628555492
5770,5770,E0,2015-03-03,Hull,Sunderland,1.0,1.0,D,1.0,0.0,H,M Dean,15.0,9.0,5.0,3.0,9.0,15.0,6.0,4.0,2.0,6.0,0.0,0.0,2.13,3.2,3.82,1575.11083984,1612.82116699,2014-2015,0.275,0.245,0.232,0.341,27.0,26.0,37.0,26.0,23.0,39.0,28.0,0.9642857142857143,28.0,0.9285714285714286,0.2631578947368421,0.15789473684210525,0.815,0.926,0.87,1.348,-0.09736842105263158,0.2545112781954888
5771,5771,E0,2015-03-03,Southampton,Crystal Palace,1.0,0.0,H,0.0,0.0,D,M Atkinson,23.0,9.0,3.0,3.0,11.0,10.0,10.0,2.0,0.0,2.0,0.0,0.0,1.7,3.57,5.58,1740.05236816,1632.50671387,2014-2015,0.364,0.139,0.261,0.306,49.0,39.0,20.0,30.0,31.0,39.0,28.0,1.75,28.0,1.0714285714285714,0.5789473684210527,0.3684210526315789,1.148,1.407,1.0,1.676,0.18967546662182616,-0.05679270084280515
5772,5772,E0,2015-03-04,Liverpool,Burnley,2.0,0.0,H,1.0,0.0,H,L Mason,20.0,9.0,8.0,1.0,8.0,14.0,6.0,5.0,0.0,1.0,0.0,0.0,1.36,4.86,9.58,1822.66162109,1571.16418457,2014-2015,0.375,0.202,0.219,0.361,51.0,42.0,30.0,22.0,25.0,47.0,28.0,1.8214285714285714,28.0,0.7857142857142857,0.5263157894736842,0.15789473684210525,0.926,1.481,1.0,1.846,-0.33241834745594157,-0.21783625730994144
5773,5773,E0,2015-03-04,Man City,Leicester,2.0,0.0,H,1.0,0.0,H,R Madley,22.0,6.0,9.0,2.0,11.0,3.0,10.0,3.0,0.0,1.0,0.0,0.0,1.25,6.33,12.5,1904.54064941,1580.04064941,2014-2015,0.446,0.153,0.224,0.345,58.0,59.0,27.0,18.0,24.0,44.0,28.0,2.0714285714285716,27.0,0.6666666666666666,0.7368421052631579,0.21052631578947367,0.923,2.111,1.0,1.0,0.6681614349775785,-0.34610355648535573
5774,5774,E0,2015-03-04,Newcastle,Man United,0.0,1.0,A,0.0,0.0,D,A Taylor,9.0,11.0,2.0,5.0,6.0,14.0,4.0,1.0,1.0,2.0,0.0,0.0,4.13,3.33,2.0,1656.38977051,1826.28540039,2014-2015,0.319,0.241,0.27,0.249,35.0,32.0,43.0,53.0,47.0,26.0,28.0,1.25,28.0,1.8928571428571428,0.3684210526315789,0.3157894736842105,1.704,1.185,0.228,-1.146,0.10867892731535758,-0.06621863799283158
5775,5775,E0,2015-03-04,QPR,Arsenal,1.0,2.0,A,0.0,0.0,D,K Friend,10.0,20.0,3.0,9.0,10.0,8.0,1.0,6.0,2.0,1.0,0.0,0.0,6.67,4.15,1.54,1556.32348633,1842.21398926,2014-2015,0.323,0.289,0.319,0.245,22.0,28.0,47.0,54.0,53.0,30.0,27.0,0.8148148148148148,28.0,1.9285714285714286,0.3157894736842105,0.5263157894736842,1.889,1.038,0.165,-0.669,-0.14880952380952378,0.08807473473781327
5776,5776,E0,2015-03-04,Stoke,Everton,2.0,0.0,H,1.0,0.0,H,M Clattenburg,11.0,10.0,3.0,5.0,11.0,14.0,5.0,6.0,2.0,2.0,0.0,0.0,2.5,3.2,2.97,1694.71875,1735.43457031,2014-2015,0.343,0.235,0.272,0.297,42.0,33.0,34.0,28.0,33.0,41.0,28.0,1.5,28.0,1.0,0.5263157894736842,0.2631578947368421,1.222,1.148,0.311,-0.301,0.11776315789473665,0.28494623655913986
5777,5777,E0,2015-03-04,Tottenham,Swansea,3.0,2.0,H,1.0,1.0,D,M Oliver,20.0,10.0,7.0,5.0,14.0,7.0,6.0,4.0,1.0,0.0,0.0,0.0,1.75,3.57,5.0,1754.45422363,1675.73168945,2014-2015,0.343,0.248,0.237,0.315,47.0,44.0,38.0,40.0,33.0,37.0,27.0,1.7407407407407407,28.0,1.4285714285714286,0.5263157894736842,0.3684210526315789,1.148,1.577,0.892,1.169,0.1288530465949821,-0.046992481203007544
5778,5778,E0,2015-03-04,West Ham,Chelsea,0.0,1.0,A,0.0,1.0,A,A Marriner,18.0,12.0,5.0,3.0,10.0,10.0,5.0,4.0,3.0,4.0,0.0,0.0,5.67,4.03,1.62,1684.27429199,1928.42700195,2014-2015,0.323,0.229,0.336,0.235,39.0,39.0,34.0,63.0,57.0,22.0,28.0,1.3928571428571428,27.0,2.3333333333333335,0.47368421052631576,0.5789473684210527,2.154,1.444,0.125,-1.499,-0.504144144144144,-0.2957600765458679
5779,5779,E0,2015-03-07,QPR,Tottenham,1.0,2.0,A,0.0,1.0,A,C Pawson,17.0,13.0,6.0,6.0,15.0,12.0,3.0,5.0,1.0,2.0,0.0,0.0,4.75,3.63,1.81,1553.34643555,1759.19665527,2014-2015,0.323,0.289,0.295,0.303,22.0,29.0,49.0,50.0,46.0,39.0,28.0,0.7857142857142857,28.0,1.7857142857142858,0.3157894736842105,0.47368421052631576,1.63,1.037,0.174,-1.442,0.14583333333333337,0.23613274008157212
5780,5780,E0,2015-03-14,Arsenal,West Ham,3.0,0.0,H,1.0,0.0,H,A Taylor,19.0,7.0,9.0,1.0,10.0,9.0,7.0,5.0,1.0,1.0,0.0,0.0,1.4,4.67,8.17,1842.52526855,1677.89672852,2014-2015,0.453,0.152,0.255,0.346,57.0,56.0,30.0,39.0,39.0,37.0,29.0,1.9655172413793103,29.0,1.3448275862068966,0.631578947368421,0.15789473684210525,1.393,1.893,1.0,2.072,0.035247353785432554,0.13774774774774776
5781,5781,E0,2015-03-14,Burnley,Man City,1.0,0.0,H,0.0,0.0,D,A Marriner,10.0,21.0,4.0,5.0,6.0,9.0,2.0,6.0,2.0,1.0,0.0,0.0,7.0,4.67,1.44,1565.72998047,1903.71618652,2014-2015,0.246,0.237,0.37,0.242,25.0,26.0,47.0,58.0,59.0,28.0,29.0,0.8620689655172413,29.0,2.0,0.21052631578947367,0.5263157894736842,2.107,0.893,0.0,-1.396,-0.4499791144527986,0.15195773127387474
5782,5782,E0,2015-03-14,Crystal Palace,QPR,3.0,1.0,H,3.0,0.0,H,L Mason,15.0,11.0,4.0,4.0,17.0,16.0,6.0,3.0,1.0,3.0,0.0,0.0,1.8,3.65,4.53,1625.48425293,1546.28173828,2014-2015,0.287,0.266,0.248,0.428,33.0,34.0,40.0,22.0,30.0,52.0,29.0,1.1379310344827587,29.0,0.7586206896551724,0.3157894736842105,0.10526315789473684,1.036,1.107,0.0,0.0,0.33993094588084155,0.08333333333333337
5783,5783,E0,2015-03-14,Leicester,Hull,0.0,0.0,D,0.0,0.0,D,J Moss,15.0,12.0,3.0,5.0,10.0,15.0,7.0,5.0,0.0,4.0,0.0,1.0,2.22,3.22,3.47,1575.53369141,1571.9630127,2014-2015,0.318,0.238,0.209,0.294,19.0,24.0,44.0,28.0,26.0,37.0,28.0,0.6785714285714286,29.0,0.9655172413793104,0.3684210526315789,0.15789473684210525,0.929,0.889,1.0,1.0,0.0757714435146443,-0.2973684210526316
5784,5784,E0,2015-03-14,Sunderland,Aston Villa,0.0,4.0,A,0.0,4.0,A,N Swarbrick,12.0,14.0,2.0,8.0,10.0,9.0,2.0,5.0,1.0,1.0,0.0,0.0,2.38,3.12,3.23,1610.63745117,1568.76403809,2014-2015,0.245,0.264,0.223,0.294,26.0,23.0,43.0,28.0,19.0,38.0,29.0,0.896551724137931,29.0,0.9655172413793104,0.21052631578947367,0.2631578947368421,0.536,0.821,0.139,-0.654,0.10213032581453643,-0.40061124694376526
5785,5785,E0,2015-03-14,West Brom,Stoke,1.0,0.0,H,1.0,0.0,H,M Oliver,14.0,9.0,5.0,2.0,7.0,16.0,7.0,5.0,1.0,2.0,0.0,0.0,2.38,3.08,3.28,1615.17883301,1702.83337402,2014-2015,0.288,0.225,0.224,0.271,33.0,27.0,36.0,42.0,33.0,35.0,29.0,1.1379310344827587,29.0,1.4482758620689655,0.3684210526315789,0.2631578947368421,1.179,0.929,0.093,-0.803,0.3775846398545785,0.14221967963386717
5786,5786,E0,2015-03-15,Chelsea,Southampton,1.0,1.0,D,1.0,1.0,D,M Dean,22.0,12.0,7.0,5.0,10.0,11.0,9.0,2.0,3.0,3.0,0.0,0.0,1.62,3.83,6.17,1917.28027344,1741.7434082,2014-2015,0.399,0.13,0.253,0.228,64.0,58.0,23.0,50.0,40.0,21.0,28.0,2.2857142857142856,29.0,1.7241379310344827,0.7894736842105263,0.3684210526315789,1.393,2.111,0.406,0.84,0.1444108636250725,0.17651757188498404
5787,5787,E0,2015-03-15,Everton,Newcastle,3.0,0.0,H,1.0,0.0,H,M Atkinson,15.0,12.0,9.0,4.0,11.0,9.0,3.0,4.0,1.0,2.0,0.0,1.0,1.84,3.55,4.48,1725.6595459,1648.50585938,2014-2015,0.319,0.203,0.23,0.31,31.0,36.0,41.0,35.0,32.0,46.0,29.0,1.0689655172413792,29.0,1.206896551724138,0.3684210526315789,0.15789473684210525,1.143,1.179,0.565,0.624,-0.1365653913478369,-0.016321072684642404
5788,5788,E0,2015-03-15,Man United,Tottenham,3.0,0.0,H,3.0,0.0,H,M Clattenburg,11.0,5.0,3.0,1.0,12.0,10.0,4.0,2.0,1.0,1.0,0.0,0.0,1.92,3.55,4.19,1828.83789062,1760.92993164,2014-2015,0.378,0.169,0.295,0.303,56.0,50.0,26.0,50.0,46.0,42.0,29.0,1.9310344827586208,29.0,1.7241379310344827,0.7368421052631579,0.47368421052631576,1.643,1.679,0.302,0.455,-0.3123991935483872,0.2147116324535679
5789,5789,E0,2015-03-16,Swansea,Liverpool,0.0,1.0,A,0.0,0.0,D,R East,10.0,16.0,3.0,5.0,13.0,16.0,4.0,5.0,0.0,3.0,0.0,0.0,3.97,3.4,2.02,1668.3236084,1822.7644043,2014-2015,0.298,0.234,0.298,0.244,40.0,33.0,38.0,54.0,43.0,30.0,29.0,1.3793103448275863,29.0,1.8620689655172413,0.47368421052631576,0.42105263157894735,1.5,1.179,0.116,-1.316,0.07800751879699253,-0.2953813104189046
5790,5790,E0,2015-03-21,Aston Villa,Swansea,0.0,1.0,A,0.0,0.0,D,R Madley,12.0,9.0,3.0,6.0,13.0,9.0,4.0,9.0,0.0,0.0,0.0,0.0,2.47,3.12,2.97,1586.2532959,1658.78308105,2014-2015,0.249,0.253,0.237,0.315,28.0,19.0,39.0,43.0,34.0,38.0,30.0,0.9333333333333333,30.0,1.4333333333333333,0.2631578947368421,0.3684210526315789,1.138,0.655,0.125,-0.679,-0.9648969612294795,-0.3879015721120983
5791,5791,E0,2015-03-21,Man City,West Brom,3.0,0.0,H,2.0,0.0,H,N Swarbrick,43.0,3.0,16.0,0.0,6.0,5.0,9.0,2.0,0.0,0.0,0.0,1.0,1.31,5.17,9.17,1883.26501465,1620.19519043,2014-2015,0.446,0.153,0.202,0.303,61.0,62.0,28.0,33.0,27.0,39.0,30.0,2.033333333333333,30.0,1.1,0.7368421052631579,0.21052631578947367,0.931,2.034,0.91,1.728,0.9306614349775783,0.49200262927256794
5792,5792,E0,2015-03-21,Newcastle,Arsenal,1.0,2.0,A,0.0,2.0,A,M Jones,16.0,7.0,4.0,3.0,11.0,7.0,9.0,4.0,0.0,0.0,0.0,0.0,5.83,3.78,1.59,1636.01623535,1853.01635742,2014-2015,0.319,0.241,0.319,0.245,35.0,33.0,48.0,60.0,58.0,31.0,30.0,1.1666666666666667,30.0,2.0,0.3684210526315789,0.5263157894736842,1.931,1.103,0.072,-1.645,-0.5187881779478004,0.49878902045209905
5793,5793,E0,2015-03-21,Southampton,Burnley,2.0,0.0,H,1.0,0.0,H,R East,20.0,15.0,3.0,3.0,10.0,7.0,10.0,5.0,0.0,0.0,0.0,0.0,1.43,4.23,7.5,1743.47009277,1576.20581055,2014-2015,0.364,0.139,0.219,0.361,53.0,42.0,21.0,25.0,26.0,49.0,30.0,1.7666666666666666,30.0,0.8333333333333334,0.5789473684210527,0.15789473684210525,0.897,1.379,0.0,-1.0,0.2534406488080608,-0.39640768588137
